repeat,mse_OLS,mse_Huber,mse_rho,mae_OLS,mae_Huber,mae_rho
206,5.9864466064696815,5.168227104173162,59.27136871757973,1.720665359065684,1.5784061888389036,7.143879581670656
207,4.72911143475186,4.7944496637115686,62.80222356668205,1.5890963095861448,1.5456491164267891,7.354441260806973
208,5.408656147846223,5.419186238501165,64.56247568692913,1.7080144857961803,1.6113889655162381,7.32427130371431
209,4.933608941591065,4.93325564097628,59.803053035926915,1.6117808754875353,1.5578039080650345,7.189786666135879
210,5.307887715980725,5.0075861745248895,62.48633890127659,1.7195563938812757,1.5889453537805813,7.377645612835414
211,5.255308841729159,5.070730446788799,62.24758568298493,1.6497412088492087,1.5876158735613033,7.324216434650755
212,5.212510170043109,4.913131514919215,60.55331818145697,1.6378424676311394,1.5519197472493693,7.267854171784901
213,5.296402627031466,5.19885174185524,62.43939237669227,1.6086457375292302,1.553667180646496,7.277253177516936
214,4.685240908260802,4.953092033949874,63.54797155510897,1.5955970069038552,1.5259475286564868,7.440354191451363
215,5.393198537169968,5.092759266182114,62.28823213359372,1.7386337585012348,1.5704924820965296,7.301680826704004
216,4.648902685245838,4.567731182118058,61.523791813833164,1.569125896611891,1.509145727283038,7.23881467073164
217,5.727600888972465,5.608348369869649,64.44599865703634,1.6889830685449976,1.6309144856436466,7.4388123697668895
218,5.081709983598304,5.032097267790197,61.38150991961447,1.6521131199593866,1.612363349291457,7.218830398080488
219,4.45661482748767,4.517882984700563,63.336000626197944,1.536945460440057,1.4731289619008738,7.27028513627038
220,5.580688084171043,5.43926616666562,63.38658719780359,1.64594899550363,1.6029091728095295,7.3254259499086904
221,5.433552445829989,5.101882942277073,62.163836048024606,1.7314988238890439,1.5702896298359732,7.2202647498375185
222,6.04448553274802,5.376101646179665,61.62970460340836,1.7411030241134056,1.5788545297536718,7.2984648029533865
223,5.1357659516670395,4.660792776631173,63.224386875492556,1.6240348548061179,1.4770404018894008,7.278779988430347
224,5.662498743355971,5.402256137735509,63.37791545697601,1.690704641642534,1.5881426707945525,7.3634228100505075
225,4.345451739880204,4.369894453688957,59.594268013261676,1.4965867763528677,1.4682315119991434,7.223898143509283
